date,ETo,humidity_max,humidity_avg,humidity_min,precip,solar_radiation_avg,temp_max,temp_avg,temp_min,windspeed_avg,humedad_sonda
2022-12-12,0.83,92.92,72.64,47.65,0.0,4.81,21.56,14.93,8.96,0.37,17.084791666666664
2022-12-13,1.08,93.67,74.55,43.53,0.1,3.38,24.43,18.12,13.66,0.58,17.452354166666666
2022-12-14,0.88,96.67,68.7,50.12,0.1,3.66,21.05,16.6,12.0,0.49,17.487916666666667
2022-12-15,0.68,96.85,80.84,54.16,0.1,4.12,16.58,11.7,6.92,0.32,17.3635
2022-12-16,0.6,95.95,80.72,48.6,0.0,6.66,16.86,9.25,3.88,0.23,17.141854166666665
2022-12-17,0.65,95.85,76.72,47.77,0.0,8.26,18.1,11.07,6.41,0.28,17.3090625
2022-12-18,0.73,96.75,83.25,59.58,0.0,9.36,16.76,9.54,2.66,0.59,17.245583333333332
2022-12-19,0.65,97.02,86.62,64.9,0.0,7.77,15.85,9.78,5.98,0.42,17.324229166666665
2022-12-20,0.63,96.18,80.97,54.56,0.0,7.93,16.64,10.24,6.9,0.3,17.503416666666666
2022-12-21,0.97,96.5,71.95,38.33,0.0,8.01,20.39,12.05,4.73,0.63,17.6119375
2022-12-22,1.4,80.56,62.52,44.31,0.0,9.69,21.04,15.55,10.41,1.22,17.731416666666668
2022-12-23,0.95,92.65,70.06,41.09,0.0,9.91,23.39,13.88,6.48,0.51,17.698354166666665
2022-12-24,0.66,97.2,75.28,37.18,0.0,9.94,23.08,11.49,3.82,0.23,17.635020833333332
2022-12-25,0.76,96.37,71.54,34.28,0.0,9.74,22.11,10.74,3.51,0.35,17.568708333333333
2022-12-26,0.64,95.95,70.76,31.75,0.0,9.7,22.3,10.14,2.59,0.24,17.5055
2022-12-27,0.66,96.5,70.45,29.74,0.0,9.8,21.72,9.28,2.01,0.27,17.383041666666667
2022-12-28,0.64,95.93,71.79,33.26,0.0,9.89,19.74,7.75,0.7,0.28,17.2350625
2022-12-29,0.64,94.67,69.43,37.64,0.0,7.66,17.46,7.75,-0.01,0.28,17.1479375
2022-12-30,0.92,90.98,63.07,24.24,0.0,9.29,21.35,10.21,3.39,0.47,17.204520833333333
2022-12-31,0.65,90.4,64.99,28.25,0.0,9.73,20.21,9.0,2.26,0.27,17.072104166666666
2023-01-01,0.64,91.35,66.46,32.33,0.0,8.95,17.97,7.5,0.59,0.28,16.9126875
2023-01-02,0.62,89.08,59.13,30.55,0.0,9.38,19.11,10.44,1.97,0.24,16.955895833333333
2023-01-03,0.89,94.73,71.34,43.31,0.0,10.42,19.69,12.64,7.5,0.52,17.0696875
2023-01-04,0.61,96.53,87.12,68.38,0.0,5.9,14.23,9.21,3.34,0.32,16.93497916666667
2023-01-05,0.59,96.98,84.11,55.01,0.0,9.25,14.78,6.77,2.12,0.25,16.6393125
2023-01-06,0.63,96.93,75.95,37.39,0.0,10.36,17.65,6.2,-0.98,0.27,16.428166666666666
2023-01-07,0.8,95.47,71.43,38.15,0.0,10.56,18.49,7.84,-0.76,0.43,16.400229166666666
2023-01-08,0.7,88.57,72.72,55.33,0.0,4.03,16.99,10.67,4.86,0.3,16.713145833333332
2023-01-09,1.43,83.53,60.28,40.5,0.0,8.9,21.84,15.81,10.71,1.02,16.8490625
2023-01-10,0.94,93.35,69.9,37.65,0.0,10.89,21.39,11.45,5.35,0.44,16.559166666666666
2023-01-11,1.12,95.17,73.06,46.47,0.0,10.82,18.55,10.77,3.16,0.88,16.42425
2023-01-12,0.85,89.15,68.85,43.81,0.0,11.29,17.77,10.54,4.84,0.43,16.40625
2023-01-13,1.06,93.42,65.46,31.14,0.0,11.64,17.82,8.26,1.29,0.68,16.184229166666665
2023-01-14,0.76,94.8,67.63,32.27,0.0,11.47,17.6,6.79,-0.9,0.33,16.038666666666668
2023-01-15,1.47,88.88,61.94,33.41,0.0,11.21,20.18,10.0,0.72,1.04,16.09808333333333
2023-01-16,1.24,92.15,62.41,34.92,0.0,10.13,17.0,9.59,1.33,0.95,16.085125
2023-01-17,2.22,79.06,47.81,30.12,0.0,11.22,19.45,14.18,6.43,2.13,16.248520833333334
2023-01-18,1.89,76.49,50.1,36.35,0.6,12.55,11.43,8.63,5.96,2.74,15.847125
